brand,category,age_months,original_price,condition_score,condition_label,ram_gb,storage_gb,has_original_box,num_repairs,resale_price
Samsung,phone,54,91100.0,35,fair,12,64,1,0,43180.41
Apple,laptop,6,166400.0,42,fair,8,512,0,0,154448.71
HP,laptop,7,108300.0,72,excellent,64,256,0,0,102446.61
Xiaomi,phone,50,30100.0,27,fair,32,256,0,1,12689.82
MSI,laptop,8,81100.0,32,fair,8,512,0,0,70953.36
Xiaomi,phone,47,18700.0,54,good,16,128,1,0,10730.03
Realme,phone,15,13700.0,76,excellent,32,512,0,0,11049.52
OnePlus,phone,26,43800.0,30,fair,32,64,1,0,29750.19
Apple,laptop,24,187900.0,34,fair,16,512,0,0,132962.94
Xiaomi,phone,2,15600.0,92,new,32,64,0,0,16102.75
Apple,laptop,2,138700.0,69,excellent,8,256,1,0,131950.95
OnePlus,phone,21,62700.0,12,poor,16,256,1,3,38739.98
MSI,laptop,44,166000.0,64,good,8,512,1,0,98065.1
Acer,laptop,8,65900.0,5,poor,16,256,0,0,52688.66
Apple,laptop,58,130800.0,21,poor,8,512,0,0,51601.92
Acer,laptop,29,32100.0,71,excellent,4,512,1,0,23611.29
Apple,laptop,13,150500.0,87,new,16,512,1,0,139765.17
Oppo,phone,24,36400.0,74,excellent,8,64,0,0,28825.54
Acer,laptop,11,75800.0,58,good,16,1024,1,0,66162.68
Xiaomi,phone,42,37900.0,77,excellent,32,512,0,0,25103.5
Apple,phone,33,129000.0,43,fair,16,512,0,0,81316.43
Lenovo,laptop,45,48500.0,51,good,16,256,1,0,29017.53
MSI,laptop,7,83100.0,16,poor,8,1024,0,1,63262.59
OnePlus,phone,9,28800.0,95,new,32,128,1,0,26816.03
HP,laptop,56,46300.0,73,excellent,32,256,1,0,23551.93
Apple,laptop,34,139600.0,14,poor,16,1024,0,1,78757.56
Apple,phone,57,91100.0,100,new,32,64,0,1,50487.76
MSI,laptop,41,167600.0,30,fair,4,1024,1,0,94457.02
Realme,phone,25,25500.0,36,fair,4,64,1,1,16535.61
Apple,laptop,51,170800.0,46,good,8,1024,1,0,88069.6
Oppo,phone,25,19500.0,83,excellent,12,256,0,0,15657.8
Lenovo,laptop,2,34700.0,90,new,64,1024,1,1,35080.06
HP,laptop,16,94600.0,98,new,4,512,1,0,84004.62
Asus,laptop,51,40700.0,50,good,16,256,1,3,16996.74
Xiaomi,phone,10,10800.0,22,poor,6,256,0,0,8675.93
Oppo,phone,31,11800.0,13,poor,12,128,1,0,7163.92
Vivo,phone,22,17700.0,52,good,32,256,0,0,12835.87
Dell,laptop,17,73100.0,44,fair,16,512,1,0,59147.35
Apple,phone,6,105400.0,65,good,8,64,1,0,98325.17
Oppo,phone,43,42400.0,37,fair,12,256,1,0,24937.87
Asus,laptop,55,38900.0,35,fair,32,1024,1,1,16497.49
OnePlus,phone,4,54300.0,29,fair,12,64,1,0,51062.54
Asus,laptop,56,121300.0,87,new,8,1024,0,0,67439.8
MSI,laptop,32,66500.0,72,excellent,8,256,1,0,49353.78
Realme,phone,5,7100.0,81,excellent,8,128,0,0,6852.48
Asus,laptop,27,40100.0,15,poor,8,512,0,0,24854.15
Asus,laptop,59,69200.0,48,good,64,1024,1,0,32275.28
Vivo,phone,14,24700.0,81,excellent,12,128,0,0,21166.49
Xiaomi,phone,21,13300.0,73,excellent,8,256,1,0,10949.87
Asus,laptop,42,51500.0,75,excellent,8,512,1,1,32503.31
Lenovo,laptop,22,77100.0,28,fair,32,256,0,0,53778.61
Samsung,phone,38,55300.0,90,new,8,128,0,0,40029.27
Apple,laptop,10,82000.0,44,fair,16,512,1,0,67114.4
MSI,laptop,53,185600.0,90,new,4,512,1,1,103496.16
Asus,laptop,27,101200.0,11,poor,8,256,0,1,59796.77
MSI,laptop,33,77900.0,30,fair,32,1024,1,1,44845.81
Asus,laptop,11,97800.0,19,poor,4,512,0,0,72939.03
Asus,laptop,11,56900.0,96,new,32,256,1,0,52707.73
OnePlus,phone,37,54700.0,28,fair,6,64,1,0,31849.63
Xiaomi,phone,19,11700.0,90,new,32,64,1,0,10166.54
Vivo,phone,35,8100.0,24,poor,8,128,0,0,4667.95
Acer,laptop,55,82300.0,91,new,16,1024,0,0,47694.79
HP,laptop,51,95000.0,35,fair,64,256,0,1,42646.16
OnePlus,phone,3,75200.0,50,good,6,64,0,0,69948.85
Apple,laptop,24,179000.0,8,poor,4,512,0,1,112795.43
OnePlus,phone,54,25100.0,23,poor,6,64,1,0,11563.54
Dell,laptop,48,106400.0,72,excellent,8,512,0,0,61794.8
Dell,laptop,37,103800.0,83,excellent,8,256,0,0,71824.77
Realme,phone,2,20200.0,51,good,12,128,0,1,19809.89
Realme,phone,47,26500.0,63,good,32,256,0,1,13645.42
Acer,laptop,1,38400.0,82,excellent,4,256,0,2,38909.61
MSI,laptop,35,86800.0,79,excellent,16,256,0,0,62607.68
Lenovo,laptop,28,72700.0,38,fair,32,512,1,3,41486.1
Xiaomi,phone,42,10800.0,84,excellent,16,64,1,0,7506.67
Lenovo,laptop,24,58000.0,22,poor,4,256,1,0,41594.71
OnePlus,phone,9,72500.0,36,fair,6,128,1,0,61052.66
Dell,laptop,14,73800.0,91,new,8,1024,0,0,67303.72
Dell,laptop,1,53500.0,64,good,4,256,0,2,50308.55
Xiaomi,phone,7,32800.0,28,fair,8,512,0,0,29127.55
Realme,phone,22,17800.0,12,poor,8,128,0,2,10354.14
Acer,laptop,50,47300.0,75,excellent,32,1024,1,0,28366.15
Lenovo,laptop,31,62400.0,92,new,16,512,1,0,50469.23
Vivo,phone,56,11900.0,63,good,16,256,0,1,5357.33
Samsung,phone,21,22800.0,90,new,4,128,1,0,18833.4
Realme,phone,15,10600.0,60,good,12,256,1,0,8506.58
Apple,phone,24,105300.0,54,good,8,64,1,0,77828.5
Xiaomi,phone,19,26200.0,88,new,6,128,1,0,23136.81
Vivo,phone,40,17500.0,16,poor,4,64,0,0,9695.05
Realme,phone,58,20700.0,10,poor,16,64,0,1,6973.81
Acer,laptop,18,51300.0,60,good,4,1024,0,2,37901.59
Lenovo,laptop,13,79000.0,86,new,32,256,0,2,66863.52
Oppo,phone,47,14400.0,90,new,8,256,0,0,8900.34
Oppo,phone,35,44500.0,30,fair,32,256,0,0,26872.19
Apple,laptop,20,147600.0,57,good,16,1024,1,1,114694.48
MSI,laptop,5,157600.0,95,new,8,512,0,0,165267.3
Dell,laptop,26,51200.0,36,fair,4,512,1,0,35857.5
Asus,laptop,58,65200.0,97,new,16,512,0,0,34098.36
OnePlus,phone,7,66900.0,61,good,32,64,1,3,54540.56
Apple,laptop,59,187900.0,85,excellent,8,1024,0,1,88702.39
Lenovo,laptop,55,38600.0,60,good,64,1024,1,2,18229.79
Samsung,phone,50,96300.0,77,excellent,12,64,0,1,53836.31
Acer,laptop,25,31400.0,48,good,64,256,0,1,21055.54
Samsung,phone,32,97400.0,19,poor,6,256,1,0,58641.13
MSI,laptop,47,76800.0,96,new,16,512,0,0,49702.05
HP,laptop,47,79300.0,21,poor,32,512,0,0,36339.33
Oppo,phone,21,35100.0,23,poor,6,128,1,0,24524.73
Realme,phone,57,11500.0,60,good,8,128,1,1,5277.6
Realme,phone,19,16100.0,17,poor,6,64,0,0,11648.67
Realme,phone,14,26300.0,97,new,32,128,1,0,24833.34
OnePlus,phone,4,39100.0,5,poor,4,64,1,0,35010.46
Samsung,phone,11,48100.0,41,fair,4,64,0,2,36492.43
Apple,laptop,60,127500.0,34,fair,16,1024,1,0,55196.24
Apple,phone,55,105700.0,45,fair,8,64,1,0,50721.26
OnePlus,phone,42,28400.0,94,new,32,128,0,3,15838.18
Acer,laptop,57,68800.0,61,good,32,512,1,0,35427.86
Apple,phone,47,72000.0,40,fair,4,64,0,2,34453.87
Realme,phone,26,24500.0,80,excellent,4,256,0,1,17353.28
MSI,laptop,37,88400.0,12,poor,16,512,0,0,49888.95
Realme,phone,49,34500.0,25,poor,8,256,1,2,15535.1
HP,laptop,47,75800.0,17,poor,64,256,0,0,35450.4
Apple,phone,8,99600.0,27,fair,8,256,0,0,82588.83
Vivo,phone,1,24400.0,47,good,16,256,1,0,24623.91
MSI,laptop,7,177800.0,77,excellent,32,512,0,2,153230.21
Samsung,phone,7,55000.0,50,good,32,64,1,1,47762.57
Dell,laptop,8,39900.0,35,fair,8,1024,0,1,32482.0
Samsung,phone,20,97200.0,45,fair,32,512,0,0,72343.91
MSI,laptop,10,91400.0,28,fair,64,256,0,0,75625.81
Xiaomi,phone,45,21500.0,81,excellent,8,256,1,0,13578.88
Asus,laptop,35,89800.0,54,good,4,1024,0,3,47385.84
Realme,phone,6,9800.0,56,good,16,256,1,1,9168.64
Dell,laptop,33,105700.0,55,good,8,512,1,1,71270.1
HP,laptop,27,81100.0,21,poor,32,512,1,0,51411.67
Vivo,phone,30,39700.0,98,new,16,512,0,0,30592.38
Lenovo,laptop,10,41900.0,82,excellent,4,512,1,1,38409.86
Xiaomi,phone,25,36900.0,13,poor,32,256,0,0,24776.07
MSI,laptop,8,183200.0,85,excellent,32,1024,1,0,181311.07
Oppo,phone,14,31900.0,62,good,32,512,1,0,27726.5
Acer,laptop,54,39800.0,27,fair,32,512,0,0,18252.06
Apple,phone,31,98300.0,64,good,8,256,1,0,70024.97
Vivo,phone,34,28400.0,23,poor,6,64,1,0,18000.89
OnePlus,phone,50,34100.0,14,poor,16,64,0,1,13892.39
Vivo,phone,28,39400.0,16,poor,4,256,1,0,25024.47
Vivo,phone,34,16800.0,27,fair,6,512,0,1,9399.46
Acer,laptop,7,56900.0,89,new,8,512,0,0,57046.43
Realme,phone,29,11800.0,100,new,32,64,1,0,9751.04
Lenovo,laptop,39,82600.0,81,excellent,8,256,1,0,54948.72
Acer,laptop,8,34000.0,79,excellent,32,256,1,0,32342.11
Apple,laptop,20,194900.0,9,poor,8,512,1,0,132961.7
Apple,phone,13,101700.0,77,excellent,12,512,1,0,87079.0
Vivo,phone,6,17300.0,36,fair,12,512,1,0,15685.61
MSI,laptop,39,124500.0,6,poor,32,256,1,0,66065.61
MSI,laptop,7,134700.0,18,poor,64,512,1,1,109478.05
Vivo,phone,40,8700.0,96,new,12,256,0,0,5750.98
Vivo,phone,17,8500.0,85,excellent,6,256,1,1,6906.29
Asus,laptop,59,122100.0,79,excellent,64,256,0,1,55455.52
Dell,laptop,57,85200.0,76,excellent,16,512,0,0,43188.17
Samsung,phone,11,40300.0,88,new,6,64,0,2,34541.96
Xiaomi,phone,42,39700.0,18,poor,8,64,1,3,17615.43
HP,laptop,50,80000.0,67,excellent,64,256,1,0,46644.93
Asus,laptop,45,86200.0,96,new,8,512,1,2,50875.49
Lenovo,laptop,52,61400.0,99,new,8,256,1,0,38100.63
HP,laptop,16,55400.0,37,fair,16,512,0,0,42320.2
Apple,phone,33,83900.0,46,good,8,64,1,0,57822.29
Apple,phone,52,58000.0,78,excellent,12,128,0,0,33724.87
Dell,laptop,19,37100.0,14,poor,8,256,1,0,25368.17
Apple,laptop,27,169700.0,70,excellent,4,256,0,0,128809.52
Dell,laptop,43,94300.0,61,good,8,512,1,0,57575.58
Xiaomi,phone,51,8900.0,33,fair,12,256,1,0,4491.06
Oppo,phone,27,19400.0,91,new,12,512,0,0,15155.66
Samsung,phone,41,64800.0,7,poor,4,64,1,0,34450.09
Lenovo,laptop,15,65700.0,64,good,32,1024,0,0,53377.23
Asus,laptop,34,43400.0,21,poor,32,256,1,0,27406.4
Xiaomi,phone,57,24000.0,40,fair,4,128,0,0,10754.84
Apple,phone,21,88600.0,63,good,32,512,1,0,72622.51
Samsung,phone,29,62600.0,26,fair,12,64,0,0,40483.46
Oppo,phone,30,33500.0,53,good,4,512,1,0,23307.71
HP,laptop,59,100500.0,99,new,64,256,1,3,46871.7
OnePlus,phone,50,31700.0,58,good,32,64,1,0,17985.87
Asus,laptop,38,49500.0,43,fair,8,256,1,2,28549.69
Lenovo,laptop,48,74800.0,88,new,32,1024,0,1,43840.77
Samsung,phone,28,44700.0,25,poor,16,128,1,1,28481.67
Samsung,phone,9,80800.0,90,new,32,256,0,0,74031.58
Apple,phone,48,58700.0,26,fair,6,128,0,0,27814.94
MSI,laptop,48,149300.0,9,poor,8,512,1,1,64483.45
Samsung,phone,54,84300.0,26,fair,4,256,0,0,36398.37
Dell,laptop,42,118600.0,42,fair,4,1024,0,2,58169.49
Acer,laptop,26,86200.0,81,excellent,16,256,1,2,63367.84
OnePlus,phone,59,39100.0,10,poor,12,64,1,0,15554.88
Samsung,phone,29,61400.0,60,good,16,64,1,0,46645.87
Samsung,phone,43,30600.0,73,excellent,6,256,0,0,18453.8
Oppo,phone,15,14000.0,16,poor,6,128,0,0,10229.77
Dell,laptop,47,72700.0,20,poor,32,256,0,1,34146.72
Lenovo,laptop,33,78400.0,33,fair,64,512,0,3,41530.64
Samsung,phone,30,68100.0,69,excellent,6,256,0,1,45625.54
HP,laptop,47,49100.0,92,new,64,1024,1,0,31553.23
Xiaomi,phone,3,35700.0,18,poor,6,128,1,0,33061.14
Lenovo,laptop,43,52800.0,53,good,16,256,1,0,31892.76
Samsung,phone,22,84900.0,24,poor,6,256,1,0,57568.02
MSI,laptop,1,110700.0,46,good,64,1024,1,0,114805.43
Apple,laptop,17,86700.0,85,excellent,16,1024,0,0,71200.1
Realme,phone,19,22100.0,49,good,12,64,1,0,17059.6
MSI,laptop,33,139200.0,65,good,4,512,0,1,94309.78
Oppo,phone,38,35300.0,91,new,16,256,1,1,23285.95
Apple,phone,15,61500.0,34,fair,12,64,0,3,39885.02
MSI,laptop,20,148200.0,74,excellent,32,512,0,0,118156.15
HP,laptop,3,85700.0,29,fair,4,1024,0,0,77997.7
Acer,laptop,48,86900.0,57,good,4,512,0,0,48268.32
Xiaomi,phone,22,19700.0,25,poor,8,512,0,0,14013.79
Dell,laptop,24,42600.0,98,new,4,1024,0,1,33096.23
Asus,laptop,55,88000.0,24,poor,8,256,1,0,39278.61
Vivo,phone,55,13600.0,52,good,16,512,0,0,6384.81
HP,laptop,2,78100.0,92,new,32,1024,0,0,75450.84
Asus,laptop,2,120700.0,55,good,32,1024,1,0,117058.35
HP,laptop,47,72900.0,13,poor,8,1024,1,0,35042.49
HP,laptop,55,83400.0,41,fair,32,1024,1,0,40107.6
Dell,laptop,35,88200.0,58,good,32,256,1,0,57276.08
Apple,laptop,49,127500.0,15,poor,64,512,0,0,60368.2
Realme,phone,45,33100.0,30,fair,4,128,0,0,17593.41
MSI,laptop,40,123100.0,68,excellent,4,512,1,3,71758.23
HP,laptop,59,70400.0,47,good,32,512,1,0,31190.69
Asus,laptop,34,46600.0,77,excellent,4,1024,1,0,32006.48
Realme,phone,30,25600.0,94,new,6,128,1,0,20932.4
MSI,laptop,51,149200.0,32,fair,8,256,1,2,66902.47
Apple,laptop,8,184800.0,7,poor,64,1024,1,2,133352.51
HP,laptop,29,68800.0,17,poor,32,1024,0,0,44409.06
Vivo,phone,50,33200.0,26,fair,12,256,0,3,12353.56
Realme,phone,31,33300.0,59,good,32,64,1,0,24441.92
MSI,laptop,43,72900.0,32,fair,4,512,0,0,38132.81
HP,laptop,37,101900.0,99,new,8,512,0,0,70277.74
Samsung,phone,23,81300.0,37,fair,16,512,0,0,58268.75
Lenovo,laptop,45,84100.0,87,new,32,256,1,0,56317.84
Asus,laptop,10,103600.0,39,fair,8,1024,0,0,88055.1
OnePlus,phone,44,39500.0,6,poor,32,512,1,0,19742.38
Dell,laptop,34,107500.0,74,excellent,8,1024,0,0,74220.66
HP,laptop,2,74300.0,87,new,8,256,0,3,70742.66
Acer,laptop,43,58900.0,68,excellent,64,1024,1,0,35979.55
Apple,phone,48,123200.0,15,poor,12,512,1,1,57004.87
Realme,phone,54,15700.0,17,poor,32,128,1,0,6939.33
Apple,laptop,23,192500.0,52,good,8,256,0,1,137829.91
OnePlus,phone,31,27100.0,17,poor,32,256,0,0,15856.85
MSI,laptop,17,175900.0,28,fair,64,256,0,0,123142.44
Realme,phone,57,32900.0,13,poor,8,64,1,0,12893.88
Xiaomi,phone,42,17800.0,58,good,12,128,1,0,11283.86
Vivo,phone,35,21200.0,20,poor,8,128,1,0,12622.82
Asus,laptop,20,44000.0,5,poor,32,512,0,0,28775.39
MSI,laptop,43,152300.0,55,good,32,256,1,0,89908.87
Asus,laptop,11,44600.0,65,good,64,1024,1,0,40195.17
Apple,laptop,32,137600.0,78,excellent,16,256,0,0,95010.44
Apple,laptop,21,86800.0,54,good,32,512,0,0,64921.36
Realme,phone,30,22100.0,12,poor,16,128,1,0,14177.77
Dell,laptop,43,85000.0,87,new,64,1024,1,1,53660.07
Oppo,phone,35,24300.0,6,poor,4,256,1,0,14040.46
Asus,laptop,50,48600.0,80,excellent,16,1024,0,0,28523.46
Xiaomi,phone,49,12800.0,19,poor,32,64,0,0,5625.24
Vivo,phone,6,19400.0,99,new,4,128,1,0,18596.08
Xiaomi,phone,13,21200.0,57,good,8,64,1,0,17525.01
Lenovo,laptop,21,81900.0,6,poor,64,1024,0,1,52666.29
Dell,laptop,21,77500.0,51,good,8,1024,0,1,54996.19
Realme,phone,51,32700.0,62,good,16,128,1,0,17801.24
Dell,laptop,17,93300.0,14,poor,8,256,1,0,67500.22
OnePlus,phone,53,35200.0,86,new,4,256,0,0,18925.98
Vivo,phone,24,36900.0,45,fair,8,64,1,0,28354.13
Oppo,phone,27,11500.0,61,good,16,128,0,1,8346.69
Vivo,phone,33,12300.0,99,new,4,128,0,0,8965.51
Acer,laptop,56,51200.0,44,fair,8,256,0,0,22832.49
Oppo,phone,8,39300.0,70,excellent,6,256,0,0,37938.01
Vivo,phone,55,33500.0,85,excellent,32,256,1,2,17357.1
OnePlus,phone,17,53500.0,15,poor,4,256,0,0,38803.3
OnePlus,phone,29,55100.0,29,fair,32,128,1,1,34792.21
HP,laptop,41,65700.0,83,excellent,4,1024,1,0,44485.67
Dell,laptop,6,81800.0,13,poor,8,512,1,1,65580.87
Vivo,phone,54,12200.0,62,good,4,64,0,0,6002.03
Realme,phone,30,24500.0,12,poor,32,512,1,0,15014.86
Realme,phone,5,19100.0,70,excellent,4,128,0,0,18935.63
Realme,phone,17,11000.0,75,excellent,32,128,1,0,9498.72
Lenovo,laptop,41,99500.0,57,good,32,256,1,1,57161.8
Oppo,phone,51,44300.0,26,fair,8,64,0,0,20965.35
Lenovo,laptop,46,58300.0,39,fair,32,512,0,1,29566.84
HP,laptop,31,64900.0,87,new,32,1024,1,1,47509.22
Xiaomi,phone,54,20700.0,99,new,16,512,1,0,12235.22
Apple,laptop,33,139000.0,61,good,4,256,0,0,93500.03
HP,laptop,23,68900.0,86,new,32,1024,1,0,57240.78
Xiaomi,phone,37,24200.0,41,fair,12,128,1,0,15282.53
Samsung,phone,13,76200.0,100,new,6,64,1,0,73807.11
HP,laptop,15,38400.0,31,fair,32,256,1,0,31052.27
Vivo,phone,24,9800.0,20,poor,16,128,0,0,6496.62
Acer,laptop,59,33100.0,33,fair,32,512,0,0,14075.45
Lenovo,laptop,52,97300.0,24,poor,64,256,0,0,44795.09
HP,laptop,22,48100.0,32,fair,4,1024,0,0,34011.99
Dell,laptop,3,72900.0,46,good,16,512,1,1,67340.32
MSI,laptop,28,84100.0,49,good,16,256,1,1,55465.09
Realme,phone,20,25800.0,64,good,16,128,0,1,20249.16
Oppo,phone,46,44000.0,82,excellent,4,256,0,0,27265.3
MSI,laptop,43,86800.0,91,new,64,512,0,0,56815.03
Realme,phone,3,7500.0,61,good,32,512,1,2,6686.76
Oppo,phone,11,21500.0,74,excellent,8,64,1,0,19487.16
Asus,laptop,27,47400.0,98,new,16,1024,1,0,39876.6
Xiaomi,phone,49,38700.0,20,poor,6,256,1,0,18784.41
Lenovo,laptop,60,70700.0,46,good,16,1024,0,1,27504.34
Dell,laptop,10,65400.0,9,poor,8,256,0,0,52382.21
Acer,laptop,39,78800.0,20,poor,64,1024,1,0,43622.0
Vivo,phone,53,39400.0,70,excellent,8,256,0,0,21390.45
Apple,laptop,10,180100.0,88,new,4,256,0,0,161858.3
Samsung,phone,5,25500.0,86,new,12,64,0,0,25402.82
Asus,laptop,15,61300.0,9,poor,8,512,0,0,42112.97
OnePlus,phone,31,45600.0,67,excellent,8,128,0,0,31907.03
Vivo,phone,57,18700.0,14,poor,8,64,1,1,7271.52
Xiaomi,phone,58,25500.0,76,excellent,16,256,1,0,12767.44
OnePlus,phone,29,31500.0,19,poor,12,512,0,0,19865.9
Oppo,phone,4,34300.0,56,good,12,128,0,2,29381.16
Realme,phone,52,29500.0,20,poor,8,256,0,0,12822.6
Xiaomi,phone,15,10500.0,83,excellent,4,128,0,0,9309.8
Samsung,phone,47,61700.0,75,excellent,32,256,1,0,37415.99
Vivo,phone,30,17500.0,51,good,6,256,0,1,11360.93
Asus,laptop,39,68900.0,56,good,32,1024,1,0,45869.8
MSI,laptop,54,156100.0,66,excellent,32,256,0,0,77851.95
HP,laptop,49,56200.0,44,fair,64,512,0,0,30011.61
Acer,laptop,48,77100.0,13,poor,8,256,0,0,35424.61
Realme,phone,22,12800.0,8,poor,32,128,1,0,8293.48
HP,laptop,36,51800.0,22,poor,4,1024,0,2,25373.63
Asus,laptop,14,119000.0,11,poor,32,256,0,0,83761.12
MSI,laptop,57,131600.0,67,excellent,32,1024,0,0,64438.6
Oppo,phone,3,32100.0,24,poor,32,64,1,0,29003.12
Vivo,phone,55,16600.0,52,good,6,128,0,1,7689.05
Lenovo,laptop,23,83000.0,53,good,8,512,0,0,60984.93
Lenovo,laptop,56,85100.0,99,new,16,512,0,0,46412.67
Apple,phone,3,85300.0,59,good,12,512,1,1,82004.05
Asus,laptop,8,78800.0,84,excellent,32,512,0,0,76484.45
HP,laptop,3,61600.0,31,fair,4,512,0,0,55441.69
MSI,laptop,36,74600.0,64,good,32,512,0,0,49424.07
Realme,phone,38,29400.0,48,good,6,128,0,0,18050.72
Apple,laptop,55,167700.0,27,fair,32,1024,1,0,77922.99
Dell,laptop,38,73100.0,63,good,64,512,0,0,48511.15
Lenovo,laptop,55,94900.0,88,new,16,512,0,0,50666.5
Vivo,phone,27,15300.0,97,new,12,64,1,0,12853.08
OnePlus,phone,36,65200.0,100,new,12,64,0,0,47401.74
Samsung,phone,45,48800.0,21,poor,12,128,1,0,24430.56
Samsung,phone,48,22000.0,27,fair,32,512,0,3,8513.35
Samsung,phone,29,75400.0,42,fair,32,512,0,2,45048.41
Apple,laptop,16,131200.0,24,poor,64,1024,0,0,97871.68
Samsung,phone,29,88500.0,16,poor,12,128,0,0,56158.47
Vivo,phone,51,39300.0,11,poor,12,512,0,0,16650.02
HP,laptop,48,100500.0,59,good,8,512,1,0,56996.94
Acer,laptop,33,79100.0,43,fair,32,256,1,1,51131.83
Apple,laptop,29,101000.0,84,excellent,16,1024,1,0,74771.56
Asus,laptop,15,111400.0,70,excellent,64,512,1,0,99249.75
OnePlus,phone,1,26700.0,44,fair,8,512,1,2,24918.28
Apple,phone,5,55300.0,90,new,16,512,0,2,52679.71
Samsung,phone,5,95200.0,51,good,12,256,0,0,84231.46
Realme,phone,27,25000.0,48,good,16,64,1,0,17353.28
Dell,laptop,36,106600.0,42,fair,16,256,0,0,63692.75
Apple,laptop,46,183900.0,91,new,4,512,0,0,115400.02
OnePlus,phone,24,50200.0,20,poor,8,256,1,1,32319.83
Acer,laptop,26,55300.0,76,excellent,64,512,0,0,41118.79
HP,laptop,58,40200.0,80,excellent,8,512,1,0,20791.08
Apple,phone,24,72500.0,74,excellent,8,256,1,0,57465.85
Apple,laptop,54,184100.0,30,fair,4,512,1,0,88403.57
Vivo,phone,28,11500.0,64,good,6,128,0,0,8619.44
HP,laptop,35,90100.0,62,good,16,256,1,0,60461.19
Asus,laptop,42,83400.0,15,poor,4,256,1,0,44025.18
Xiaomi,phone,33,8200.0,85,excellent,32,512,1,0,6178.02
Lenovo,laptop,10,89000.0,9,poor,4,256,0,0,67936.96
Acer,laptop,30,44100.0,64,good,16,512,1,2,29963.99
Oppo,phone,23,31200.0,13,poor,4,128,1,1,20036.19
Apple,phone,12,93200.0,58,good,16,64,0,1,74494.64
Apple,laptop,2,183600.0,85,excellent,64,1024,1,1,190290.92
Vivo,phone,59,30900.0,45,fair,4,64,1,0,14668.04
Acer,laptop,17,36300.0,79,excellent,32,256,1,1,31224.96
Xiaomi,phone,33,23200.0,91,new,4,64,0,0,17022.26
Realme,phone,17,31900.0,98,new,6,64,0,0,27413.86
Dell,laptop,39,56600.0,24,poor,32,256,0,0,30049.54
Realme,phone,43,31600.0,74,excellent,8,256,0,1,19267.06
Asus,laptop,47,94300.0,97,new,4,512,0,1,58702.07
Dell,laptop,59,103200.0,35,fair,8,1024,0,0,42982.29
Oppo,phone,12,11900.0,44,fair,12,128,1,3,9151.46
Xiaomi,phone,20,20800.0,39,fair,4,128,0,0,14983.32
Xiaomi,phone,40,25700.0,80,excellent,6,512,1,1,17125.68
Lenovo,laptop,60,67400.0,51,good,4,1024,0,1,28335.12
Dell,laptop,22,56300.0,92,new,8,1024,1,1,43995.28
Asus,laptop,42,125300.0,88,new,16,1024,1,0,88216.75
MSI,laptop,53,146000.0,36,fair,16,512,1,1,65197.7
Asus,laptop,11,62000.0,45,fair,32,512,0,0,51787.72
Vivo,phone,57,18200.0,45,fair,4,64,1,0,8277.05
Samsung,phone,54,53500.0,11,poor,4,64,0,0,22568.96
Samsung,phone,19,22200.0,48,good,32,128,1,0,17062.42
Asus,laptop,55,38100.0,37,fair,32,256,0,1,15289.02
Dell,laptop,29,87600.0,13,poor,64,256,0,0,52584.85
Acer,laptop,55,77800.0,68,excellent,8,256,0,0,41125.37
Dell,laptop,14,48500.0,20,poor,4,1024,0,3,31854.92
Xiaomi,phone,18,21000.0,92,new,32,64,1,0,18614.34
Apple,phone,19,90700.0,47,good,8,256,1,1,68758.28
Xiaomi,phone,46,19400.0,51,good,6,512,0,0,10590.75
MSI,laptop,58,97900.0,55,good,4,1024,0,1,42272.18
Asus,laptop,49,64000.0,90,new,64,512,0,0,37173.6
Oppo,phone,9,17100.0,13,poor,12,64,0,0,13581.63
Oppo,phone,41,44600.0,80,excellent,12,256,0,0,28702.48
Dell,laptop,25,90800.0,47,good,4,512,1,3,60731.34
Dell,laptop,16,63600.0,53,good,8,1024,1,1,48862.03
Realme,phone,16,32300.0,18,poor,16,512,0,1,21596.49
Realme,phone,39,14600.0,21,poor,12,256,1,0,8035.53
Acer,laptop,36,31300.0,34,fair,8,1024,1,1,18537.85
OnePlus,phone,3,67400.0,48,good,4,512,0,0,63258.93
Samsung,phone,1,42600.0,53,good,12,512,0,0,42505.81
Realme,phone,10,18300.0,74,excellent,16,64,1,0,16587.0
Acer,laptop,29,64800.0,54,good,16,256,1,0,44341.72
MSI,laptop,48,74500.0,74,excellent,8,512,1,0,46038.22
Apple,phone,52,142700.0,24,poor,32,256,0,0,61946.26
OnePlus,phone,7,41000.0,32,fair,6,512,0,0,36062.77
Samsung,phone,36,95500.0,81,excellent,32,256,0,0,63002.19
Acer,laptop,46,60900.0,93,new,4,1024,1,0,41362.01
HP,laptop,2,102900.0,90,new,8,512,0,0,103991.15
Oppo,phone,38,36100.0,81,excellent,12,512,1,0,24683.03
MSI,laptop,30,92400.0,22,poor,16,256,1,1,54563.75
Apple,phone,21,148600.0,90,new,16,256,0,0,123570.96
Lenovo,laptop,11,53200.0,86,new,32,1024,0,1,47028.17
MSI,laptop,29,197600.0,56,good,8,512,1,0,146819.03
Apple,laptop,16,82600.0,27,fair,4,1024,1,0,60170.97
Apple,phone,55,70900.0,46,good,6,256,1,2,29497.4
Realme,phone,16,16600.0,47,good,6,256,1,1,13250.29
Dell,laptop,53,53300.0,5,poor,64,1024,1,0,22523.75
Oppo,phone,54,19400.0,13,poor,32,64,0,1,7673.59
